Date,Open,High,Low,Close,Adj Close,Volume
2016-01-20,95.099998,98.190002,93.41999799999999,96.790001,91.063828,72334400
2016-01-19,98.410004,98.650002,95.5,96.660004,90.941513,53087700
2016-01-15,96.199997,97.709999,95.360001,97.129997,91.383713,79833900
2016-01-14,97.959999,100.480003,95.739998,99.519997,93.632301,63170100
2016-01-13,100.32,101.190002,97.300003,97.389999,91.628334,62439600
2016-01-12,100.550003,100.690002,98.839996,99.959999,94.046272,49154200
2016-01-11,98.970001,99.059998,97.339996,98.529999,92.700867,49739400
2016-01-08,98.550003,99.110001,96.760002,96.959999,91.22377,70798000
2016-01-07,98.68,100.129997,96.43,96.449997,90.743942,81094400
2016-01-06,100.559998,102.370003,99.870003,100.699997,94.742485,68457400
2016-01-05,105.75,105.849998,102.410004,102.709999,96.633583,55791000
2016-01-04,102.610001,105.370003,102.0,105.349998,99.117409,67649400
2015-12-31,107.010002,107.029999,104.82,105.260002,99.03273,40912300
2015-12-30,108.58000200000001,108.699997,107.18,107.32,100.970871,25213800
2015-12-29,106.959999,109.43,106.860001,108.739998,102.30684699999999,30931200
2015-12-28,107.589996,107.690002,106.18,106.82,100.500443,26704200
2015-12-24,109.0,109.0,107.949997,108.029999,101.638863,13570400
2015-12-23,107.269997,108.849998,107.199997,108.610001,102.18453199999999,32657400
2015-12-22,107.400002,107.720001,106.449997,107.230003,100.886185,32789400
2015-12-21,107.279999,107.370003,105.57,107.33000200000001,100.980263,47590600
2015-12-18,108.910004,109.519997,105.809998,106.029999,99.757187,96453300
2015-12-17,112.019997,112.25,108.980003,108.980003,102.53265400000001,44772800
2015-12-16,111.07,111.989998,108.800003,111.339996,104.75302099999999,56238500
2015-12-15,111.940002,112.800003,110.349998,110.489998,103.953316,53323100
2015-12-14,112.18,112.68,109.790001,112.480003,105.825577,64318700
2015-12-11,115.190002,115.389999,112.849998,113.18,106.484169,46886200
2015-12-10,116.040001,116.940002,115.510002,116.16999799999999,109.29728700000001,29212700
2015-12-09,117.639999,117.690002,115.08000200000001,115.620003,108.779823,46361400
2015-12-08,117.519997,118.599998,116.860001,118.230003,111.235413,34309500
2015-12-07,118.980003,119.860001,117.809998,118.279999,111.28246299999999,32084200
2015-12-04,115.290001,119.25,115.110001,119.029999,111.988083,57777000
2015-12-03,116.550003,116.790001,114.220001,115.199997,108.384674,41569500
2015-12-02,117.339996,118.110001,116.08000200000001,116.279999,109.40078000000001,33386600
2015-12-01,118.75,118.809998,116.860001,117.339996,110.398071,34852400
2015-11-30,117.989998,119.410004,117.75,118.300003,111.301277,39180300
2015-11-27,118.290001,118.410004,117.599998,117.809998,110.840263,13046400
2015-11-25,119.209999,119.230003,117.91999799999999,118.029999,111.04724099999999,21388300
2015-11-24,117.33000200000001,119.349998,117.120003,118.879997,111.846962,42803200
2015-11-23,119.269997,119.730003,117.339996,117.75,110.783813,32482500
2015-11-20,119.199997,119.91999799999999,118.849998,119.300003,112.24211899999999,34287100
2015-11-19,117.639999,119.75,116.760002,118.779999,111.75286100000001,43295800
2015-11-18,115.760002,117.489998,115.5,117.290001,110.35104399999999,46674700
2015-11-17,114.91999799999999,115.050003,113.32,113.690002,106.96399699999999,27616900
2015-11-16,111.379997,114.239998,111.0,114.18,107.425018,38106700
2015-11-13,115.199997,115.57,112.269997,112.339996,105.693871,45812400
2015-11-12,116.260002,116.82,115.650002,115.720001,108.873901,32525600
2015-11-11,116.370003,117.41999799999999,115.209999,116.110001,109.240829,45218000
2015-11-10,116.900002,118.07,116.059998,116.769997,109.86178600000001,59127900
2015-11-09,120.959999,121.809998,120.050003,120.57,113.43698899999998,33871400
2015-11-06,121.110001,121.809998,120.620003,121.059998,113.89798,33042300
2015-11-05,121.849998,122.690002,120.18,120.91999799999999,113.766273,39552700
2015-11-04,123.129997,123.82,121.620003,122.0,114.293152,44886100
2015-11-03,120.790001,123.489998,120.699997,122.57,114.827148,45519000
2015-11-02,120.800003,121.360001,119.610001,121.18,113.524933,32203300
2015-10-30,120.989998,121.220001,119.449997,119.5,111.95108,49365300
2015-10-29,118.699997,120.690002,118.269997,120.529999,112.916008,51227300
2015-10-28,116.93,119.300003,116.059998,119.269997,111.73558799999999,85551400
2015-10-27,115.400002,116.540001,113.989998,114.550003,107.313782,69884400
